Date,Open,High,Low,Close
1091,119.9,119.97,118.33,118.89
1092,118.48,118.77,118.38,118.12
1093,118.78,118.78,118.65,118.11
1094,118.69,120.08,118.69,117.85
1095,120.05,120.16,119.58,117.73
1098,119.82,119.86,118.58,118
1099,119.31,120.54,119.25,118.17
1100,120.22,120.39,118.85,118.32
1101,118.89,119.54,118.84,118.03
1102,119.47,119.98,119.12,117.78
1105,119.08,119.41,118.75,118.35
1106,118.98,119.11,117.54,118.66
1107,118.13,118.36,117.83,118.47
1108,118.17,118.28,117.62,119.01
1109,117.84,118.16,117.47,119.88
1112,117.95,118.32,117.92,120.25
1113,118.16,119.09,118.04,119.73
1114,118.08,118.5,118.01,120.02
1115,118.45,118.8,117.64,119.84
1116,118.01,118.16,117.58,120.26
1119,117.85,119.21,117.54,121.19
1120,118.53,118.94,118.34,120.96
1121,118.55,118.68,117.9,121.21
1122,118.65,119.48,118.46,120.62
1123,118.97,120.05,118.9,120.3
1126,119.96,120.85,119.84,120.13
1127,120.35,120.45,119.64,118.96
1128,119.79,120.33,119.1,118.7
1129,120.22,120.22,119.61,118.3
1130,119.75,120.38,119.6,118.69
1133,120.55,121.38,120.29,117.87
1134,121.05,121.69,120.96,117.28
1135,121.11,121.42,120.53,117.04
1136,121.25,121.25,120.31,117.59
1137,120.33,120.71,120.18,118.1
1140,120.62,120.74,120,117.53
1141,120.15,120.15,118.71,117.87
1142,118.89,119.14,118.59,117.27
1143,118.87,119.02,118.1,117.37
1144,118.3,118.85,118.22,117.06
1147,118.43,118.65,117.6,116.83
1148,118.06,118.09,117,117.1
1149,117.4,117.6,117.04,117.26
1150,117.05,117.71,116.82,118.65
1151,117.74,118.3,117.61,118.25
1154,118.22,118.31,117.17,118.54
1155,117.59,118.09,117.44,118.82
1156,117.21,117.57,117.01,120.46
1157,117.27,117.6,117.18,120.24
1158,117.36,117.5,116.35,121.45
1161,117.01,117.01,116.42,120.77
1162,116.98,117.32,116.66,120.14
1163,117.15,117.52,117.05,119.99
1164,117.72,118.74,117.72,119.95
1165,118.49,118.69,118.04,119.78
1168,117.78,118.7,117.57,118.07
1169,118.67,119.19,118.43,118.21
1170,118.7,120.61,118.58,118.9
1171,120.21,120.44,119.72,119.54
1172,120.31,121.89,120.22,119.94
1175,121.19,121.26,120.35,119.91
1176,120.67,120.69,119.41,119.72
1177,119.95,120.51,119.83,120.06
1178,120.01,120.05,119.6,119.7
1179,120.09,120.42,119.45,120.44
1182,119.89,120.15,117.88,120.33
1183,117.97,118.5,117.86,120.29
1184,117.86,119.25,117.78,119.53
1185,118.92,119.7,118.53,119.59
1186,119.33,120.2,119.15,119.78
1189,120.3,120.9,119.91,120.57
1190,119.97,120.15,119.46,119.91
1191,119.76,120.68,119.7,120.44
1192,120.06,120.3,119.17,119.95
1193,119.67,120.85,119.52,120.19
1196,120.64,120.81,120.01,120.49
1197,120.33,120.72,120,119.82
1198,120.26,120.55,119.28,118.93
1199,119.53,119.75,118.94,118.58
1200,119.58,119.88,119.53,119.04
1203,119.58,120.66,119.52,118.53
1204,120.52,120.54,119.36,117.54
1205,119.91,120.65,119.76,116.46
1206,120.44,120.7,119.59,117.13
1207,119.92,121.11,119.69,117.39
1210,120.16,120.51,119.8,116.97
1211,120.48,120.74,119.68,116.77
1212,119.84,119.98,118.56,116.27
1213,118.91,119.01,118.16,116.54
1214,118.58,119.31,118.41,116.06
1217,119.01,119.12,118.42,117.09
1218,118.54,118.79,117.35,116.65
1219,117.54,117.83,116.15,117.66
1220,116.46,117.22,115.95,117.23
1221,117.13,117.61,117.03,116.88
1224,117.26,117.29,116.28,116.87
1225,116.97,117.52,116.31,117.26
1226,116.77,116.87,115.68,118.66
1227,116.27,116.62,115.37,118.08
1228,116.54,116.6,115.76,119.23
1231,115.56,117.48,115.08,118.57
1232,117.09,117.38,116.59,119.13
1233,116.65,117.77,116.53,118.87
1234,117.66,117.79,116.94,117.63
1235,117.23,117.43,116.76,118.69
1238,116.84,117.42,116.72,118.18
1239,116.87,117.36,116.23,117.8
1240,117.26,118.95,116.93,117.76
1241,118.66,119.16,117.91,117.68
1242,118.08,119.66,118.04,117.3
1245,119.64,119.66,118.32,117.67
1246,118.57,119.34,118.29,118.11
1247,119.13,119.39,118.38,117.95
1248,118.87,118.94,117.33,118.41
1249,117.63,118.96,117.56,118.38
1252,118.75,118.8,117.81,117.83
1253,118.18,118.38,117.57,117.81
1254,117.8,118.18,117.51,117.97
1255,117.76,117.98,117.5,119.42
1256,117.68,117.91,117.12,119.7
1259,117.37,117.82,117.17,119.69
1260,117.67,118.43,117.47,119.36
1261,118.11,118.74,117.75,118.2
1262,117.95,119.09,117.88,118.18
1263,118.41,118.65,118.02,117.99
1266,118.43,118.63,117.46,118.09
1267,117.83,118.09,117.57,118.21
1268,117.81,118.16,117.31,117.84
1269,117.97,119.49,117.92,117.63
1270,119.42,119.99,119.16,117.89
1273,119.73,120.25,119.56,117.73
1274,119.69,119.97,119.02,117.94
1275,119.36,119.48,117.92,118.06
1276,118.2,118.61,117.87,118.72
1277,118.18,118.45,117.9,118.45
1280,118.03,118.35,117.82,118.46
1281,118.09,118.7,117.63,119.07
1282,118.21,118.45,117.58,118.78
1283,117.84,118.04,117.39,119
1284,117.63,118.03,117.57,118.69
1287,117.8,117.9,117.34,119.42
1288,117.73,118.06,116.72,119.91
1289,117.97,118.68,117.78,120.24
1290,118.06,118.92,117.86,120.55
1291,118.71,119.25,118.23,120.2
1294,118.61,118.8,118.21,120.32
1295,118.46,119.46,118.42,119.9
1296,119.07,119.14,118.61,120.27
1297,118.78,119.34,118.55,119.07
1298,119,119.33,118.6,119.06
1301,118.99,119.59,118.85,118.55
1302,119.42,119.95,119.08,118.66
1303,119.91,120.67,119.62,119.13
1304,120.25,120.66,119.77,119.08
1305,120.55,120.7,119.81,119.15
1308,120.23,120.64,119.72,119.47
1309,120.32,120.64,119.75,118.46
1310,119.9,120.48,119.41,118.06
1311,120.27,120.31,118.82,117.79
1312,119.07,119.27,118.79,117.46
1315,119.13,119.17,118.2,117.32
1316,118.55,118.79,118.35,117.36
1317,118.66,119.49,118.5,117.5
1318,119.13,119.68,118.96,117.37
1319,119.08,119.46,118.78,116.85
1322,119.17,119.74,119.04,116.62
1323,119.47,119.84,118.25,116.46
1324,118.46,118.84,117.81,115.93
1325,118.06,118.21,117.52,116.87
1326,117.79,118.11,117.31,116.77
1329,117.55,117.69,117.14,116.84
1330,117.32,117.83,117.19,116.85
1331,117.38,118.05,117.26,117.1
1332,117.5,117.64,117.18,117.15
1333,117.37,117.42,116.17,117.29
1336,116.79,116.83,116.34,117.44
1337,116.62,117.27,115.87,116.25
1338,116.44,116.61,115.85,116.09
1339,115.93,117.13,115.78,115.27
1340,116.87,117.13,116.47,113.92
1343,117.57,117.72,116.38,112.3
1344,116.84,116.95,116.1,112.38
1345,116.81,117.29,116.61,111.91
1346,117.1,117.88,116.46,112.15
1347,117.15,117.5,116.77,111.74
1350,117.34,117.67,117.19,110.77
1351,117.44,117.47,116.01,111.49
1352,116.25,116.51,115.84,110.59
1353,116.09,116.17,114.76,110.76
1354,115.27,115.52,113.61,110.88
1357,112.47,112.69,111.41,110.93
1358,112.3,112.39,110.94,109.9
1359,112.38,112.39,111.25,109.54
1360,111.91,112.38,111.46,109.08
1361,112.15,112.3,111.56,108.72
1364,111.62,111.76,110.72,108.9
1365,110.77,111.96,110.12,108.82
1366,111.5,111.54,110.39,109.63
1367,110.59,111.31,110.54,109.85
1368,110.76,111.06,110.24,109.32
1371,110.99,111.32,110.76,110.42
1372,110.93,111.13,109.33,109.53
1373,109.9,110.06,109.4,108.96
1374,109.52,109.61,108.91,109.49
1375,109.05,109.32,108.28,109.24
1378,108.48,109.04,108.24,108.46
1379,108.89,110.2,108.68,108.21
1380,108.8,109.78,108.71,108.21
1381,109.62,110.25,109.21,108.74
1382,109.85,110.05,109.27,110.03
1385,108.8,110.6,108.78,110.95
1386,110.37,110.43,109.43,109.65
1387,109.54,109.69,108.84,109.85
1388,108.96,109.82,108.83,110.16
1389,109.51,109.87,109.04,109.35
1392,109.01,109.05,108.29,108.86
1393,108.46,108.64,108.16,108.71
1394,108.23,108.41,107.81,108.79
1395,108.22,108.95,107.96,108.13
1396,108.78,110.24,108.61,108.08
1399,109.74,111.47,109.71,108.93
1400,110.89,110.93,109.42,108.03
1401,109.65,110.05,109.48,109.13
1402,109.85,110.31,109.74,108.98
1403,110.17,110.42,109.05,108.64
1406,109.5,109.64,107.88,109.27
1407,108.86,109.13,108.44,109.44
1408,108.7,109.2,108.48,109.11
1409,108.77,108.88,108.04,109.16
1410,108.09,108.56,107.88,109.61
1413,108.37,109.74,108.23,109.38
1414,108.93,109.11,107.9,108.68
1415,108.06,109.39,107.61,108.2
1416,109.1,109.18,108.57,108.21
1417,108.94,109.37,108.63,107.34
1420,108.81,109.52,108.79,107.39
1421,109.3,110.03,109.25,107.16
1422,109.41,109.77,108.84,108.38
1423,109.15,109.3,108.89,108.04
1424,109.19,109.7,109.12,107.83
1427,109.78,110.01,109.05,107.64
1428,109.4,109.81,108.55,107.58
1429,108.67,108.82,108.03,107.45
1430,108.25,108.47,107.89,107.63
1431,108.24,108.42,107.34,107.8
1434,107.8,107.85,107.07,107.55
1435,107.38,107.51,106.82,107.38
1436,107.17,108.71,107.06,107.42
1437,108.39,108.52,107.86,107.44
1438,108.03,108.09,107.63,107.02
1441,108.29,108.29,107.4,106.99
1442,107.65,107.86,107.4,107.35
1443,107.57,107.83,107.2,106.91
1444,107.39,108.08,107.33,106.24
1445,107.59,108,107.49,106.18
1448,107.78,107.98,107.25,106.24
1449,107.54,107.6,107.26,106.19
1450,107.35,107.57,107.09,106.82
1452,107.24,107.56,106.9,106.61
1455,107.26,107.42,106.79,106.26
1456,107.02,107.15,106.85,106.26
1457,106.92,107.7,106.73,106.29
1459,107.31,107.52,106.84,106.8
1462,107,107.32,106.01,107.23
1463,106.25,106.41,106.07,106.81
1464,106.21,106.45,105.94,106.89
1465,106.25,106.27,106.06,106.04
1466,106.18,108.17,106.11,106.68
1469,106.65,106.79,106.29,106.3
1470,106.59,106.68,106.1,105.67
1471,106.31,106.36,105.91,106.2
1472,106.25,106.47,105.94,105.94
1473,106.28,107,105.72,105.53
1476,106.68,107.49,106.43,105.58
1477,107.29,107.89,106.81,105.5
1478,106.88,107.28,106.64,105.46
1479,106.87,107,105.85,105.78
1480,106.1,106.88,105.73,105.49
1483,106.43,106.73,105.8,105.73
1484,106.3,106.4,105.49,105.6
1485,105.67,106.53,105.42,105.32
1486,106.2,106.42,105.58,105.36
1487,105.94,106.13,105.52,105.37
1490,105.71,105.77,105.38,105.45
1491,105.58,105.82,105.29,105.63
1492,105.47,105.65,105.28,106.63
1493,105.4,106.04,105.38,106.97
1494,105.77,106.79,105.36,109.07
1497,105.91,105.98,105.51,108.27
1498,105.75,105.89,105.3,108.19
1499,105.6,105.7,105.16,108.97
1500,105.35,105.55,105.16,109.5
1501,105.34,105.62,105.18,109.16
1504,105.44,105.57,105.36,109
1505,105.46,106.01,105.43,110.1
1506,105.63,107.07,105.5,110.12
1507,106.67,107.4,106.33,111.07
1508,106.96,109.31,106.83,112.14
1511,108.9,109.36,108.09,111.29
1512,108.3,108.75,108.05,111.44
1513,108.24,109.12,108.04,110.89
1514,108.97,109.81,108.73,110.85
1515,109.52,109.7,108.9,110.78
1518,108.99,109.42,108.86,110.37
1519,109.01,110.44,108.87,108.79
1520,110.07,110.51,110,108.19
1521,110.04,111.16,110.02,106.85
1522,111.07,112.28,110.11,106.71
1525,112.17,112.3,111.11,106.75
1526,111.29,111.61,110.22,106.71
1527,111.44,111.52,110.69,106.35
1528,110.89,111.07,110.46,106.12
1529,110.84,111.4,110.58,106.03
1532,110.69,111.06,109.27,105.52
1533,110.37,110.37,108.57,105.76
1534,108.82,108.96,108.02,104.26
1535,108.19,108.36,106.47,103.64
1536,106.85,107.31,106.57,104.49
1539,106.87,107.64,106.67,105.13
1540,106.82,106.97,106.47,105.7
1541,106.7,106.94,106.03,105.28
1542,106.38,106.46,105.75,106.27
1543,106.12,106.25,105.55,106.31
1546,105.62,105.93,105.28,105.43
1547,105.55,106.2,105.39,106.66
1548,105.74,105.92,103.48,108.67
1549,104.21,104.48,103.48,108.12
1550,103.67,104.96,103.66,107.84
1553,104.39,105.44,104.14,108.41
1554,105.11,107.13,104.94,108.83
1555,105.48,106.15,104.92,109.38
1556,105.29,106.44,105.16,109.41
1557,106.28,106.77,105.98,108.88
1560,106.3,106.45,105.19,108.69
1561,105.49,107.01,105.05,109.49
1562,106.66,109,106.65,110.06
1563,108.67,109.24,108.04,109.86
1564,108.15,108.88,107.54,110.48
1567,107.72,108.68,107.63,110.25
1568,108.36,108.87,107.68,109.37
1569,108.83,109.75,108.6,108.75
1570,109.46,109.92,109.14,109.86
1571,109.4,109.8,108.63,112.3
1574,109.05,109.31,108.31,113.91
1575,108.69,109.88,108.37,112.96
1576,109.48,110.21,108.75,112.89
1577,110.06,110.97,109.56,114.65
1578,109.91,110.63,109.79,114.26
1581,110.42,110.7,109.81,114.34
1582,110.25,110.61,109.23,114.23
1583,109.37,109.58,108.3,112.9
1584,108.75,109.92,108.63,112.62
1585,109.88,112.48,109.65,112.31
1588,112.28,114.15,112.18,112.93
1589,113.91,113.95,112.86,111.77
1590,112.97,113.49,112.43,111.7
1591,112.96,114.69,112.84,110.92
1592,114.64,114.97,113.95,110.23
1595,114.18,114.64,113.06,109.48
1596,114.32,114.71,113.39,110.49
1597,114.19,114.27,112.46,110.01
1598,112.85,113.89,112.4,111.04
1599,112.6,113.05,111.75,111.14
1602,112.16,113.04,112.09,109.61
1603,112.93,113.32,111.64,109.68
1604,111.77,111.99,111.23,110.31
1605,111.73,112.15,110.72,109.21
1606,110.92,111.09,109.98,110.12
1609,110.3,110.41,109.03,111.04
1610,109.44,110.74,109.19,109.44
1611,110.47,110.91,109.82,109.97
1612,110.01,111.53,109.78,109.52
1613,111.05,111.76,110.36,108.8
1616,110.92,111.03,109.48,108.93
1617,109.61,110.12,109.47,109.05
1618,109.7,110.58,108.63,108.49
1619,110.32,110.54,109.15,107.08
1620,109.22,110.47,109.15,107.56
1623,110.41,111.45,110.05,107.91
1624,111,111.37,109.29,108.22
1625,109.45,110.22,109.21,108.82
1626,109.96,110.2,108.88,108.4
1627,109.53,109.72,108.54,108.3
1630,108.61,108.93,108.22,109.13
1631,108.96,109.38,108.36,109.45
1632,109.06,109.2,108.42,108.64
1633,108.47,108.49,107.01,108.91
1634,107.09,107.97,107.04,108.16
1637,107.45,108.3,107.42,108.23
1638,107.92,108.74,107.76,108.57
1639,108.24,109.57,108.16,109.14
1640,108.8,108.87,107.82,109.8
1641,108.41,109.33,108.05,108.67
1644,108.33,109.17,108.24,108.21
1645,109.14,109.69,108.84,108.47
1646,109.46,109.5,108.18,109.76
1647,108.62,109.14,108.38,109.73
1648,108.9,108.93,107.94,110.16
1651,107.86,108.4,107.55,109.91
1652,108.22,109.39,108.18,110.89
1653,108.59,109.44,108.38,111.69
1654,109.15,109.96,109.01,112.02
1655,109.81,110.02,108.55,111.33
1658,108.77,108.82,108.08,110.8
1659,108.24,108.8,108.09,110.66
1660,108.4,110.29,108.35,111.06
1661,109.77,109.93,109.26,111.72
1662,109.73,110.25,109.62,110.47
1665,110.15,110.17,109.42,110.69
1666,109.89,111.17,109.6,111.33
1667,110.87,111.88,110.79,110.84
1668,111.7,112.46,111.47,110.8
1669,112.02,112.19,111.08,110.69
1672,111.06,111.38,110.56,110.44
1673,110.81,111.13,110.4,109.84
1674,110.66,111.72,110.52,109.37
1675,111.08,111.82,110.81,109.38
1676,111.73,111.87,109.94,109.1
1679,110.38,110.89,110.12,109.82
1680,110.68,111.45,110.4,109.58
1681,111.31,111.43,110.61,110.07
1682,110.82,111.22,110.45,109.63
1683,110.79,112.07,110.47,109.66
1686,110.44,110.98,110.35,109.9
1687,110.43,110.59,109.81,109.11
1688,109.85,110.15,109.28,109.4
1689,109.38,109.59,109.06,109.48
1690,109.37,109.73,108.99,110.46
1693,109.13,109.88,109.1,110.16
1694,109.81,110.03,109.36,109.36
1695,109.62,110.47,109.43,109.36
1696,110.09,110.28,109.27,109.51
1697,109.64,109.75,109.04,109.63
1700,109.62,110.41,109.54,110.02
1701,109.88,110.2,108.73,109.66
1702,109.1,109.71,108.95,110
1703,109.39,109.62,109.22,109.59
1704,109.48,110.68,109.11,109.79
1707,110.56,110.6,109.94,109.86
1708,110.19,110.22,109.23,109.75
1709,109.35,109.78,109.04,110.64
1710,109.35,110,109.15,110.78
1711,109.5,110.28,109.2,110.59
1714,109.45,110.33,109.3,111.25
1715,110.01,110.12,109.36,111.35
1716,109.65,110.37,109.31,110.89
1717,110.04,110.06,109.47,110.08
1718,109.58,110.23,109.35,110.51
1721,109.92,110.13,109.69,110.83
1722,109.83,110.17,109.58,111.22
1723,109.73,110.73,109.59,111.27
1724,110.63,110.91,110.26,111.13
1725,110.8,110.86,110.29,109.5
1728,110.5,111.38,110.49,109.31
1729,111.26,111.69,111.13,109.81
1730,111.34,111.38,110.65,109.78
1731,110.9,111.23,109.8,109.62
1732,110.09,110.57,109.8,109.3
1735,110.64,111.18,110.5,109.25
1736,110.81,111.32,110.67,108.33
1737,111.21,111.45,111.01,108.32
1738,111.27,111.42,110.96,107.55
1739,111.11,111.24,109.3,107.23
1742,109.49,109.58,109.12,106.72
1743,109.33,110.07,109.31,106.93
1744,109.66,110.19,109.39,106.54
1745,109.79,109.83,109.14,106.25
1746,109.63,109.68,108.79,105.79
1749,109.23,109.57,109.13,106.43
1750,109.24,109.43,108.25,106.03
1751,108.36,108.66,108.11,106.22
1752,108.31,108.38,107.34,106.03
1753,107.55,107.74,107.17,105.5
1756,107.25,107.37,106.21,105.51
1757,106.7,106.98,106.4,105.65
1758,106.93,107.14,106.24,107.01
1759,106.59,106.95,105.9,106.55
1760,106.24,106.36,105.76,105.62
1763,105.83,106.56,105.74,105.24
1764,106.42,106.75,105.98,105.36
1765,106.02,106.89,105.93,104.05
1766,106.22,106.47,105.71,104.22
1767,106.01,106.57,105.5,103.2
1770,105.49,105.77,105.25,103.13
1771,105.52,105.92,105.46,103.38
1772,105.66,107.28,105.62,102.83
1773,106.98,107.04,106.53,102.39
1774,106.54,106.78,105.32,102.57
1777,105.65,105.65,105.15,102.85
1778,105.38,105.65,105.19,103
1779,105.36,105.52,103.79,102.66
1780,104.04,104.41,103.63,103.18
1781,104.22,104.36,102.73,101.95
1784,103.16,103.37,102.98,103.11
1785,103.12,103.67,102.87,102.86
1786,103.4,103.7,102.55,103.86
1787,102.85,103.03,102.35,104.63
1788,102.38,103.4,102.12,105.06
1791,102.62,103.12,102.5,104.69
1792,102.88,103.34,102.43,105.55
1793,103.01,103.01,102.51,104.23
1794,102.66,103.38,101.83,104.61
1795,103.18,103.59,101.93,104.15
1798,102.06,103.36,101.89,104.15
1799,103.13,103.33,102.39,104.39
1800,102.85,104.97,102.76,104.22
1801,103.85,104.97,103.85,103.61
1802,104.63,106.17,104.59,103.57
1805,105.53,105.59,104.52,103.03
1806,104.71,105.78,104.59,103.04
1807,105.56,105.73,103.96,103.74
1808,104.21,104.97,103.44,103.11
1809,104.6,104.7,104.04,102.56
1812,104.05,104.48,103.88,102.81
1813,104.16,104.66,103.7,104.44
1814,104.4,104.49,103.9,104.11
1815,104.23,104.26,103.53,104.92
1816,103.61,103.78,103.44,104.89
1819,103.72,104.08,102.7,104.17
1820,103.03,103.33,102.82,103.37
1821,103.03,104.26,103.02,102.39
1822,103.75,104.2,102.85,102.43
1823,103.12,103.13,102.31,101.98
1826,102.62,103.45,102.33,102.21
1827,102.85,104.77,102.44,102.21
1828,104.45,104.98,103.74,102.78
1829,104.1,105.16,103.88,103.37
1830,104.9,105.11,103.84,102.59
1833,104.77,104.83,104.07,102.64
1834,104.2,104.28,103.1,104
1835,103.36,103.53,102.15,103.13
1836,102.4,102.8,102.23,102.84
1837,102.41,103.19,101.78,103.28
1840,102,102.27,101.67,103.6
1841,102.22,102.97,102.14,103.63
1842,102.17,102.95,102.01,103.68
1843,102.81,103.57,102.47,104.48
1844,103.39,103.9,102.55,104.04
1847,102.81,102.99,102.52,104.82
1848,102.66,104.32,102.48,105.81
1849,103.98,104.07,102.76,105.54
1850,103.12,103.51,102.35,105.83
1851,102.8,103.72,102.71,105.75
1854,103.66,103.78,103.34,105.07
1855,103.62,104.07,103.49,104.45
1856,103.65,104.06,103.34,105.35
1857,103.69,104.72,103.61,105.52
1858,104.46,104.6,103.51,105.66
1861,104.57,105.03,104.05,105.42
1862,104.86,105.93,104.76,104.14
1863,105.79,105.96,105.3,104.94
1864,105.53,106.85,105.34,105.36
1865,105.81,105.88,105.49,105.22
1868,105.45,105.57,104.64,104.57
1869,105.07,105.36,104.28,104.36
1870,104.42,105.7,104.39,104.75
1871,105.35,105.78,105.16,105.25
1872,105.56,105.87,105.16,104.79
1875,105.75,105.79,105.39,105.11
1876,105.43,105.59,103.8,104.54
1877,104.15,105.08,104.1,104
1878,104.92,105.57,104.6,104.07
1879,105.37,105.57,105.01,104.08
1882,105.25,105.27,104.08,104.88
1883,104.56,104.76,104.11,104.53
1884,104.34,105.14,104.34,104.17
1885,104.76,105.36,104.71,104.52
1886,105.25,105.56,104.32,104.73
1889,104.74,105.35,104.51,105.16
1890,105.1,105.17,104.33,105.53
1891,104.53,104.74,103.64,105.95
1892,104.02,104.32,103.68,106.38
1893,104.07,104.28,103.7,106.36
1896,103.93,105.18,103.72,107.14
1897,104.87,105.01,104.14,107.49
1898,104.54,104.67,103.89,107.53
1899,104.16,104.86,104.1,107.05
1900,104.51,105.04,104.49,107.55
1903,104.74,105.49,104.64,108.26
1904,105.17,105.68,104.85,108.24
1905,105.52,106.17,105.26,108.62
1906,105.94,106.57,105.89,108.63
1907,106.39,106.5,106.25,108.32
1910,106.32,107.34,106.32,107.82
1911,107.15,107.6,106.94,107.7
1912,107.47,107.68,107.1,107.31
1913,107.55,107.57,106.63,108.26
1914,107.06,107.77,106.72,107.74
1917,107.66,108.4,107.57,107.34
1918,108.3,108.88,108.06,106.82
1919,108.25,108.76,107.85,106.9
1920,108.66,108.77,108.09,106.94
1921,108.63,108.85,108.06,106.02
1924,108.28,108.51,107.62,105.76
1925,107.83,108.47,107.49,106.07
1926,107.71,107.82,107.13,105.91
1927,107.32,108.41,107.24,106.13
1928,108.25,108.52,107.45,104.76
1931,107.63,108.05,107.26,105.14
1932,107.35,107.5,106.7,104.94
1933,106.83,107.47,106.58,104.52
1934,106.89,107.41,106.67,104.48
1935,106.93,106.95,105.73,105.01
1938,105.53,106.05,105.46,105.65
1939,105.74,106.15,105.55,105.53
1940,106.06,106.38,105.67,105.82
1941,105.9,106.27,105.51,106.82
1942,106.11,106.14,104.59,107.31
1945,105.05,105.41,104.89,106.92
1946,105.13,105.33,104.85,107.42
1947,104.97,105,104.19,107.05
1948,104.53,104.67,104.22,107.62
1949,104.5,105.09,104.44,108.15
1952,105.08,105.68,105.07,107.67
1953,105.66,105.95,105.37,107.64
1954,105.55,105.93,104.9,107.59
1955,105.78,106.91,105.68,107.93
1956,106.83,107.42,106.65,107.98
1959,107.27,107.77,106.68,107.97
1960,106.93,107.53,106.54,108.48
1961,107.41,107.77,106.73,108.58
1962,107.02,107.67,106.93,108.21
1963,107.6,108.28,107.33,107.62
1966,108.17,108.29,107.54,106.9
1967,107.66,107.78,107.23,106.6
1968,107.61,107.87,107.25,107.22
1969,107.6,108.26,107.6,107.39
1970,107.92,108.07,107.72,108.68
1973,107.97,108.15,107.73,109.5
1974,107.96,108.57,107.69,109.39
1975,108.47,108.84,108.12,109.14
1976,108.57,108.77,108.09,108.9
1977,108.22,108.27,107.49,108.53
1980,107.69,107.83,106.7,109.31
1981,106.88,107.02,106.49,108.29
1982,106.62,107.37,106.51,108.81
1983,107.21,107.76,107.07,108.93
1984,107.43,108.69,107.31,108.97
1987,108.64,109.66,108.43,109.29
1988,109.51,109.59,109.06,109.85
1989,109.41,109.7,109.13,110.4
1990,109.15,109.39,108.64,110.74
1991,108.89,109.06,108.49,111.76
1994,108.9,109.59,108.59,111.58
1995,109.29,109.48,108.13,111.64
1996,108.28,109.12,108.28,112.17
1997,108.82,108.98,108.41,112
1998,108.92,109.38,108.87,112.33
2001,109.19,109.43,109.12,111.7
2002,109.23,110.07,109.19,110.86
2003,109.86,110.62,109.71,111.9
2004,110.42,110.98,109.98,112.24
2005,110.76,111.8,110.59,112.21
2008,111.77,111.88,111.31,111.91
2009,111.57,112.11,111.43,112.76
2010,111.66,112.27,111.45,112.8
2011,112.18,112.32,111.49,110.32
2012,112.01,112.55,111.78,111.3
2015,112.41,112.41,111.66,111.43
2016,111.71,111.84,110.74,112.46
2017,110.88,112.24,110.86,112.39
2018,111.88,112.37,111.63,112.15
2019,112.25,112.39,111.73,112.44
2022,112.27,112.35,111.48,112.34
2023,111.92,112.97,111.82,111.39
2024,112.75,113.7,112.43,111.12
2025,112.81,112.84,109.89,111.21
2026,110.31,111.44,110.31,111.86
2029,111.38,111.97,111.28,112.16
2030,111.4,112.61,111.4,111.84
2031,112.47,112.78,112.14,110.59
2032,112.4,112.85,111.97,109.69
2033,112.14,112.75,111.95,109.36
2036,112.63,112.76,111.72,109.28
2037,112.35,112.36,111.11,109.59
2038,111.38,111.93,110.96,109.77
2039,111.13,111.57,110.73,110.51
2040,111.2,112.19,111.11,110.47
2043,112.21,112.6,111.54,109.71
2044,112.14,112.22,111.65,109.92
2045,111.85,111.88,110.39,110.22
2046,110.6,110.71,109.56,110.04
2047,109.7,109.93,109.3,110.16
2050,109.43,109.79,109.19,110.67
2051,109.29,109.65,109.03,111.23
2052,109.6,110.07,109.38,110.61
2053,109.76,110.66,109.73,109.84
2054,110.52,110.8,110.29,109.81
2057,110.43,110.53,109.4,109.16
2058,109.72,110.16,109.6,109.61
2059,109.93,110.72,109.86,110.04
2060,110.21,110.42,109.74,110.5
2061,110.05,110.36,109.35,109.65
2064,110.18,110.69,109.82,110.35
2065,110.66,111.6,110.46,110.65
2066,111.24,111.76,110.38,110.28
2067,110.62,110.92,109.6,110.68
2068,109.83,110.04,109.21,111.31
2071,109.74,109.8,108.77,111.48
2072,109.15,109.82,109.11,111.95
2073,109.6,110.28,109.4,111.27
2074,110.03,110.59,109.97,111.63
2075,110.52,110.72,109.48,112.46
2078,109.2,110.39,109.13,112.16
2079,110.33,111.03,110.11,113.22
2080,110.64,110.8,109.87,112.99
2081,110.31,110.7,110.16,113.13
2082,110.67,111.46,110.45,113.46
2085,111.5,111.67,111.15,114.15
2086,111.49,112,111.11,114.29
2087,111.98,112.01,110.97,113.81
2088,111.26,111.8,111.03,113.23
2089,111.64,112.5,111.21,113.8
2092,112.43,112.58,112.07,114.12
2093,112.18,113.5,112.16,114.49
2094,113.24,113.42,112.86,114.32
2095,113.01,113.2,112.65,114.42
2096,113.1,113.67,112.9,114.06
2099,113.48,114.34,113.42,114.93
2100,114.13,114.38,113.99,115.66
2101,114.31,114.38,113.57,115.32
2102,113.82,114.16,113.01,115.31
2103,113.22,114,113.22,115.88
2106,113.76,114.29,113.53,115.36
2107,114.1,114.61,113.8,114.99
2108,114.51,114.73,114.24,115.88
2109,114.31,115.07,114.19,115.41
2110,114.44,114.88,113.83,115.65
2113,114.05,114.96,113.74,116.52
2114,114.95,115.92,114.89,116.63
2115,115.65,115.97,115.23,116.88
2116,115.33,115.76,115.24,117.26
2117,115.29,115.97,114.96,118.3
2120,115.88,115.94,115.04,117.72
2121,115.38,115.72,114.59,117.32
2122,114.98,115.93,114.88,117.55
2123,115.89,116.21,114.83,118.06
2124,115.4,115.69,115.07,118
